tid,text
926318353018363904,"@AsthmaAUS Track &amp; manage ur #asthma w free Asthma action plan. Helps you identify triggers.
https://t.co/2CYCgc86L2
https://t.co/xFztuQpcxL"
926835386512392192,"""Why this life need to mold by this damn society""

#BTS_KTH

@BTS_twt 

D76"
925527160793845762,chest pains during/after an asthma while a panic attack are so fucking cruel
926997114235764736,It's Weezing!  - Available until 19:25:05 (6m 35s). https://t.co/uCqzNvsNcb
927425358588149761,"If I've said it once, I've said it a million times...They claim she has mild non-contagious bacterial pneumonia. https://t.co/CbnDQQvZJT"
926778105720532993,"Thats if his sinus allergies, from living in that damp, moldy basement, dont get him first; sniff sniff https://t.co/YUeiCGySzl"
924540951460306944,I always joke about my asthma and laugh about it but man asthma attacks are no joke.
926039847021801472,Giggs rap's like he has bad asthma
922937314954956800,@CortezBanks_ I was always out of shape growing up. First lap gave me an asthma attack. I use to run across the fie https://t.co/4X0wvqxM25
927073601701994496,I shouldve stopped and picked up some sinus medicine 
925497946786975744,Counter the symptoms of #asthma https://t.co/JAxDKNSZ5y #HemiSync
925758583614164993,"#asthma day in Doran's Pharmacy, #Ballybrack this Tuesday. Call 01 2353042 to book #free apt w/asthma specialist nu https://t.co/bFfII1GSoB"
926397868860096513,I go to sleep at a decent hour tonight to only be woken up by an asthma attack. Why.
926841286727995393,"RT @Quuux: If you fit the mold, consider yourself mouldy."
925988032007647232,"Fudge, may rashes ako. Unsure if

1. just rashes/irritation
2. skin asthma
3. allergies
4. some other shit

Hay buhay fml"
927664118869487616,Nearly 1M kids died from pneumonia in 2015. @savechildrenuks report shows how we can stop kids #FightingforBreath https://t.co/XKYEiegk6l
926852169655115777,"@BillyM_91 Refs not doing well so far. That DPI they called was pretty bad, MSU receiver pushed #15 to the ground."
927528261143420928,House dust mites + spring pollen molecular profiles. Step to a correct immunotherapy prescription. #allergy https://t.co/Ry0n6Kzy6h
923770285765152768,"A stark begetting gone, asthma was ace of those atypical continuing illnesses that near progenitrix fair whispered astir, upstanding..."
927013275316862976,"OLS-K03A Portable home use PM2.5 air purifier clean air home hepa | Olansi Healthcare Co.,Ltd https://t.co/PJjbXFEMdu"
926366468882575360,Temecula: Weezing til 01:33:52(1m 22s). https://t.co/LtS261B1Bz
925254815965310977,I really think I need to go to the hospital. I can't fucking breathe &amp; I don't know if it's my asthma but I feel like I'm gonna die 
925814876127232005,Dupilumab Breathes Optimism Into Biologics for Asthma https://t.co/9Znv931zGB
927033060721180672,Ugh I'm getting asthma I'm allergic to LA and warm weather
926782684445077511,@SputnikInt They are not trans but they are juiced to the max! Steroids! In any case preferable  to the typically s https://t.co/rDLVXuX417
923850841513013248,"@AHealthBlog Can this increase asthma? 2 days, 2 nights as nurse. Unable 2 function past 7pm Frid, perpetually tire https://t.co/dGM6l2Bh12"
924566613441089537,"#110 Weezing 10:46:53, IV:87% (13/15/11), cp544, lvl:9, Infestation/Dark Pulse, Male. https://t.co/h1WrVTRp2P https://t.co/kWsaLvA51U"
927559909675167745,if only i didnt have this asthma ah hahahhaa
926953877240508416,@musclecupcakes @donnabrazile @thedailybeast I will give you an excuse! The steroids are popping out of every vein https://t.co/H2HBAJSZhz
926836821513986048,"Yesterday's Raspberry Lemonade cake cooled and cut. I attached all 3 pics to this post. 1) Just poured into mold,... https://t.co/nsEwAPOo8N"
926701266444615680,"@janaiantonellaa Lol get you place checked for mold for real, cause that could cause this.
If youre not sick and h https://t.co/8friPey30X"
927576750799798272,"@deadpistols Mikey: *breathes*
Gerard: *gets asthma*
Gerard: so revenge-"
927637593080164353,How do I get a sinus infection when I start a new job? Why does my body betray me like this?! I TAKE GOOD CARE OF YOU!!
927004767754342401,Thanks Sam from Lauderdale for the deep tissue massage! Walking fine today despite the baseball bat you used to tenderize my diaphragm. 
925941081367134208,RT @SINIGANGSHAWTY: @versacechelsie U JUST GAVE ME AN ASTHMA ATTACK
923781979207634946,#Seminar on Early-Life Factors &amp; #Asthma Development now available on our website: https://t.co/bJyVY4q7Yb https://t.co/QZXpf5Q8wG
927009273284104192,@BigToneMMA ...on steroids. Big Rig ain't big no mo'
926250094348984321,@breal372002 @PTL1234 @ASJBaloch Where do new food allergies come from? Asthma? Autism? Californians?
924495223647961091,the asthma sure is hitting Hard on this night
926878938227466241,baby its mold outside
927046545060519938,"Even if you know &amp; trust your supplier, the quality of black market #steroids = generally quite poor:  https://t.co/5Q0AGIeMnl #BeInformed"
927444206909566976,Treating Asthma Or Copd With Steroid Inhaler Raises The Risk Of Hardtotreat. [https://t.co/uTRJP5b5GG] https://t.co/Il98sun4SN
925390085603905536,"#genomics #ngs #sequencing Regeneron, Sanofi rack up a PhIII asthma win for dupilumab; Verastem preps FDA app for  https://t.co/hrzAkWU5Kt"
925833027166588928,"My mom once slapped me and I had an asthma attack, I woke up in hospital 

Never did she lay hands on me ever again"
927242879407357952,RT @Am_Veterinarian: Do you have eczema or #asthma? Research says having a #dog as a child could have protected you from the conditions. ht
926927161415602176,PLEASE LIKE LIMIT KEEPS COMING AND GOING ITS TRIGGERING MY ASTHMA
925660540910702594,RT @trisha_vinas: Halu asthma welcome back
927172780898111488,thinking about myalveoli https://t.co/EcZpHMrFHs https://t.co/Oi9r5SeTkB
926815941085851648,Yesterday I called my dr for my swollen inflamed ears asking for prescription ibuprofen and she gave me steroids and I was V HAPPY
926830833201287168,GOP bought and sold by big money.  There are some Democrats who fit this mold. https://t.co/RdVsdRZgTS
926942384549642240,"Needs to feel pain, I know he won't feel shame or remorse. Probley on Steroids or drugs. Need tested every game"
925408537450352640,Help Your Lungs With This Asthma Advice - https://t.co/pldHXYGIUX
926957603560869889,Schumer confessed he'd had pneumonia that week. Hillary now down on the ground.  Could it be we'd been hacked again https://t.co/fHPonYfghJ
924599839970725888,"@robgreen78 It is hereditary and the trio of eczema, asthma and hay fever are like the holy trinity, have one and y https://t.co/jbSJ71Ct4x"
926175124386062336,#biotechnology Asthma Pipeline Review H2 2017 Report Updated 31102017 Prices from USD $2500: Asthma Pipeline Review https://t.co/jTGGifjm5w
925165886905909248,RT @_Gno17: I really hate my asthma
927256776042516481,Do you have Asthma? Find out here. Click link https://t.co/cKtrjMHT8x https://t.co/ykrinb09PH
927079961927831552,"RT @johndblakey: Today @AllergyShow it was great to see people engaging about asthma, but worrying that nobody had an action plan an "
926919359133466624,2/4  I choose courage and honor over relapse. My beautiful son has pneumonia due to his premature birth.
927180664893575169,"@nyazamada the whole thing is just ""my asthma meds are dummy expensive and i need them to live Therefore birth cont https://t.co/nxH030o6az"
925759228836569088,Do you suffer from #Asthma? How can #MedicalMarijuana offer relief? https://t.co/Cg1XTJp4Py
923751742562557953,Next up Weekly Pharmacy Generic and Brand Names for Glycemic and Asthma/ Allergies Treatment. I have studied and I am ready to go for Monday
927653900764811266,Skirlaugh Bulls on steroids at age 13/14. All but @jackwray6 cos he's chiselled out of a breadstick. https://t.co/kXlGzCDVh9
927361950694236160,I swear my coworker loves to tell me shit I dont care about. Girl do I look like a give a damn about your man having pneumonia
927034066628763648,@KBG_Garrett900 @anthonyfjoshua I know. He blame he had asthma.  Shit was high he that he couldnt do a retest. https://t.co/EvN4IGP3Jj
927146868856856576,"Every time Im sick, I get reminded that I have asthma and its pretty fucking lit "
927189163589472257,"Well, this has been fun, an entire weekend battling a vicious sinus infection. https://t.co/906Ei2L3zt"
923872382397317121,RT @asthmauk: Worried about leaving your child with asthma in someone else's care this weekend? Top tips for parents: 
925700525802360832,Raid on Weezing! Available until 08:27:57am (1h 1m) in The Fairgrounds. https://t.co/nnrrL3UppS
925013541312253952,Having bad asthma + this weather.........no bueno
924513722319585280,@petewentz IM WEEZING SO MUCH JFC PETE
926913443319332864,"#Pneumonia kills 2 children under 5 a minute worldwide. It's now hitting Kenya, driven by drought &amp; #malnutrition https://t.co/rjSR1jIL4v"
922848220249604098,Asthma pls not now :((
924558938837868544,"Medical News Today: Dogs may lower risk of childhood eczema, reduce asthma symptoms https://t.co/0MlcwKJqdu #health"
925640441764163584,A wild Weezing with ?% and ?cp has appeared! Available until 09:56:53 (29m 13s). https://t.co/83fD1LuAbi
924954055134400512,The #Pollen Index in Atlanta today is 2. Triggers include: Ragweed. https://t.co/3uMb9FuTCw
923923426007543812,RT @Ismazorra: Use of benralizumab in pts. w severe eosinophilic asthma may help reduce the use of maintenance glucocorticoid therapy #ACAA
925883306989809669,Dogs May Protect Against Childhood Eczema and Asthma https://t.co/wTO6507ZAI
927383547073179648,RT @Science__Newz: Thunderstorm asthma: who's at risk and how to manage it https://t.co/McjUsKJ0vI https://t.co/He0tSPExlm
926995485457395712,Can we just add being Korean as having an unfair advantage? It's like taking steroids if you're playing a MOBA or F https://t.co/XIIGlOc8Xl
923928555226005505,How an Air Purification Unit Almost Killed My Daughter https://t.co/P6nQBgDCZk #asthma #health https://t.co/tfrktaBpgB
927644363143888896,this looks like holly on steroids https://t.co/Q9VFTd1HpK
925814867507912705,RT @B_Maddox2: My son not feeling good good looking @OVOMylesss_  staying home with dude today! Asthma is no joke
926610506097528832,"RT @HealthNewsBit: #Asthma #Drug May Slow #Brain Damage Multiple: https://t.co/G8R9VTPD3l, https://t.co/39QAwZ52wz https://t.co/fBzXOy7PP1"
927265282426630145,Also... what kind of looneybin would recommend acupuncture for fucking PNEUMONIA?!
927560588968030208,Feels awkward not being at work today. But pneumonia will take a lot out of you. My energy level is very low. Jesus be a fence around me.
926924107379220480,@HulkHogan @miriammorris_ it's steroids brother
923890139142615041,"RT @DrPreethaMUnni: Ask them who visited me..
Whether they use inhalers anymore?
Also,whether they have asthma/allergy now. https://t.co/2v"
927398857029193728,@SilencedHippie @StrainCentral Any good products or recommendations for stoners who have asthma? 
927523392080793600,@SarahMthembu2 Its on steroids
927110800942047232,"@wthtaehyung i'm okay now bby, just had to rest bc of asthma. I missed you too :( how are youu?"
927154280116703233,This is my everyday morning track!! Y'all need to get it!! It's on steroids... https://t.co/KiPqA0ssz5
925830743065899008,"i was a few feet away from the players, i have asthma now"
926533594780139522,I gave the same explanation to my female doctor and she said it was asthma. I knew it was asthma. He told me it was https://t.co/aTuvgeq9Ar
926833918094876672,septum piercing culture is sneezing continuously whenever u flip up ur piercing
925308609600393216,"Key Takeaways on Severe Asthma Phenotypes
#CHEST2017 #DKBMedtalk https://t.co/EJbkxgMlqW"
922881827760586752,????!!!!?!??!!?? My asthma is gone https://t.co/Dv7ZlbBWlL
926215616570318848,"Our Ancestors Know Best: Traditional Remedy for Asthma, Bronchitis, Cough &amp; Lung Diseases https://t.co/oSnsUfgbYq"
924886547035385857,"RT @tylerthecreator: Just Seen Selena, Having An Asthma Attack"
926855155777179649,@adriennetooley Are you taking steroids?! What's your secret?!
926734417158012930,Cap mold and injection molding machine! https://t.co/a6HNirjh7p
927483011150548993,"@Doctor_Terri @FDRLST Yes, non-steroid anti-inflammatories such as ibuprofen can make asthma symptoms worse."
927117210056830976,"RT @SaveUKNews: ""The UKs plans in #Syria recognise the importance of placing fight against #pneumonia at heart of our lifesaving a "
925771988278349825,Dont Wheeze Your Way Through Exercise-Induced Asthma https://t.co/dU1LUuiI5J #Asthma #BreatheEZ #Women'sHealth
926724018740199424,New post (Sneezing Song | + More Nursery Rhymes &amp; Kids Songs - ABCkidTV) has been published on Watch Movies ... - https://t.co/iv1eFL5ZAc
925111967462895616,Asthma sucks when you love the gym
922965266295808000,"RT @WeNotSocks: You got allergies, asthma...you gotta wear a coat when it's cold or you get sick. You use umbrellas when it rains. THAT'S A"
923521676704387072,Raid on Weezing! Available until 09:09:57 (1h 1m). https://t.co/a3qKWI80Sl
925920467193663489,Perfumes can be a common trigger for #asthma flare-ups in women and children. https://t.co/UTkqGrDmz4 https://t.co/VZPfVFK254
927349631138390017,The latest Asthma Weekly Roundup! https://t.co/x5UsUYWaAH Thanks to @shaylasays @VanillaandLime @UConnCSCH #health
926633806546722818,You Asked: ''Is It Safe to Exercise with Asthma?'' https://t.co/7oqDWk5v6H via @SparkPeople
927183582782636034,"#SaveUsFromSmog it's really affect humans by  asthma , emphysema , chronic  bronchitis respiratory problems and eye irritation be safe ppl"
